item_id,description,profit_margin_2023,profit_percent_total
1788,royal canin adulto mini adult 7,53049660.0,9.7530746115833
1853,pro plan alimento seco para adulto razas medianas 15 kg,46505856.0,8.550009244989484
1790,royal canin adulto maxi adult 15kg,27534878.0,5.0622326242023705
1851,orijen alimento natural seco para gato 5kg,26907348.0,4.946862480246559
1849,royal alimento seco gato 7.5 kg,14460465.0,2.6585277655538015
1799,proplan adulto cat alimento para gato,13910937.0,2.557498134352506
1818,puzzle twister nivel 3,13715980.0,2.5216556771708682
1850,bravery alimento seco natural 7kg,13639080.0,2.507517764927307
1800,bravery chicken adult cat,12292140.0,2.259885521528838
751,acana wild atlantic - perro 11,11209800.0,2.060899462521088
1789,salvaje adulto con pollo 15 kg,9536862.0,1.7533331343947074
1832,alfombrilla de entrenamiento de cesped,8941900.0,1.6439505525448552
1828,kong extreme dental con cuerda,8127720.0,1.4942651768561348
1785,dogxtreme pupy pollo y arroz,7850275.0,1.4432574647311045
1382,pro plan adult cat 7,7799340.0,1.433893166159898
1268,acana pork & squash - perro 5,7285320.0,1.3393916102244585
73,pro plan cat urinary 7,6993900.0,1.2858146221097826
1831,squeaky bounce ball large,6982921.0,1.2837961547687933
1798,nath cat adulto esterilizado sabor pollo y arroz,6271860.0,1.1530690023914354
1786,nath adulto maxi sabor pollo y arroz integral,6095808.0,1.1207021919063453
1817,puzzle tornado nivel 2,5957085.0,1.0951982439198233
41,brit care adult small breed l&r 7,5163060.0,0.9492183249446137
1809,desparasitante bravecto para gatos,3990629.0,0.7336692145462959
1720,monge mini adult chicken 7,3872780.0,0.7120029099950419
1841,parka premium perro con chiporro,3492720.0,0.6421296339574886
584,nutrience gr.free cat indoor 2,3369740.0,0.619520005248605
629,eukanuba adulto large breed 15 kg,3304840.0,0.6075882691678882
192,brit care cat sterilized urinary 7kg,3027570.0,0.5566127304452329
1493,acana homestead harvest gato 1,2992600.0,0.5501835654106771
1827,hueso masticable con textura,2965926.0,0.5452796034967012
1403,brit care cat grain-free sterilized sensitive 7 kg,2960468.0,0.5442761610386341
1222,royal canin sensible 1,2936790.0,0.539923007773315
624,obt-td. adult s.bites - fish (2,2825100.0,0.5193890231376408
1771,nutrience orig cat adult 2,2800020.0,0.5147781149572961
1433,royal canin maxi junior 15 kgr,2790952.0,0.51311098117024
1845,capa impermeable azul,2728805.0,0.5016853786708825
1812,kong wobbler cat small,2724380.0,0.5008718512108337
596,royal canin maxi adulto 15 kg,2712960.0,0.49877230689586005
257,brit care cat grain-free senior weight control 7 kg,2492982.0,0.45832978856667805
1650,brit care dog show champion salmon 12 kg,2492292.0,0.4582029334373145
1816,zeedof arnés ajustable morado,2452582.0,0.4509023288184352
740,royal canin fhn indoor 7+ 1,2399670.0,0.44117456272440003
916,eukanuba adulto medium 13.6 kg,2373657.0,0.4363921243473941
1476,bravery chicken adult cat 7 kg,2372139.0,0.43611304306279436
1628,obt-td. sen&wm s.bites - chicken (2,2299500.0,0.4227585072050565
1431,monge adult chicken de 1,2259670.0,0.4154358408245488
1796,dingo dental stick huesitos ,2254410.0,0.4144688002731687
1005,bravery chicken adult large/medium breeds 12 kg,2123136.0,0.3903343361397325
549,monge indoor chicken de 1,2086840.0,0.3836613886391825
543,brit care adult large breed l&r 12 kg,1985375.0,0.3650072499422653
532,pro plan adult large breed 15kg ar,1927716.0,0.3544067573278116
1787,nath puppy maxi sabor pollo y arroz integral,1886460.0,0.34682192367995257
1308,brit care adulto large salmon & potato 12 kg,1847268.0,0.33961655233210275
1706,pro plan adulto optihealth r/m 15 kg,1792206.0,0.3294935130088913
834,brit care adult medium breed l&r 12 kg,1762966.0,0.32411779709209376
1846,arnes y correa anti-tirones,1760238.0,0.32361625971107383
246,bravery iberian pork adult large/medium breeds 12 kg,1747772.0,0.32132441037390563
1003,brit care cat grain-free haircare healthy & shiny coat 7 kg,1735910.0,0.31914360523693397
1847,juguete limpieza dental doble,1726196.0,0.31735770563311144
91,royal can  vet cat  young male s/o 3.5 kilo,1686366.0,0.3100350392526038
1408,royal canin indoor 1,1635930.0,0.30076248084016877
808,brit care gf adult salmon 12 kg,1631240.0,0.29990023365652374
1253,monge urinary  chicken de 1,1619100.0,0.2976683187717795
1529,bravery salmon adult cat sterilized 7 kg,1578951.0,0.2902870048749429
14,pro plan sensitive skin m/l 3kg ar,1543040.0,0.2836848388596175
1842,chaqueta chiporro verde ,1516032.0,0.27871947170910905
1840,parka premium perro,1507440.0,0.2771398495765125
1820,simparica antiparasitario 80 mg,1470260.0,0.27030438043196625
1792,royal canin alimento húmedo perro adulto,1457982.0,0.2680470945213493
1166,royal can  vet cat  young female  s/o 3.5 kilo,1441055.0,0.26493509919564373
1843,polerón con gorro rosado,1427439.0,0.2624318246428696
832,royal can fhn fit 32 7.5 kilo,1412970.0,0.25977172773451995
1688,monge maxi adult chicken de 12 kg,1392770.0,0.25605799786039857
709,bravery salmon adult large/medium breed 12 kg,1372703.0,0.25236871977208203
1696,monge senior chicken 1,1338240.0,0.24603276568040652
1797,little jacs snack,1327340.0,0.24402882233248957
676,pro plan active mind 7+ sml brd 3kg ar,1264031.0,0.23238958844136326
1830,dispensador small,1263732.0,0.23233461788530568
1819,simparica antiparasitario 40 mg,1251276.0,0.23004460702827323
483,royal canin mini adulto  8 kg fr,1228990.0,0.22594737019784403
1462,pro plan reduce calorie sml brd 3kg ar,1182440.0,0.2173892451661435
1823,siguimarina,1156437.0,0.21260864526927328
545,nutram ideal solution support indoor cat food 1.13kg,1100697.0,0.20236095699286108
1844,polerón con gorro verde,1093708.0,0.2010760432260178
1510,bravery salmon adult cat 7 kg,1074632.0,0.19756895851914952
813,royal canin mini indoor adulto 2.5kg,1046784.0,0.19244915903724194
1347,bravery salmon adult large/medium breed 4 kg,1033350.0,0.18997934482293766
380,brit care adult small breed l&r 3 kg,1027564.0,0.1889156002164195
1791,belcando búfalo de agua 400 gr,1027400.0,0.18888544914219396
443,bravery chicken mini adult small breeds 7 kg,1023616.0,0.1881897682588437
1829,hueso entretenido,1003656.0,0.1845201619079792
1813,caña con pompones,988722.0,0.18177457567331937
1396,nt total grain-free small breed chicken & turkey dog food 2k,976366.0,0.17950294961764393
1848,juguete limpieza dental ball,965898.0,0.17757842861158932
810,pro plan adult small breed 3kg ar,913713.0,0.1679843200234198
1795,wanpy soft duck jerky stripos,906102.0,0.16658505279213573
1272,brit care duck endurance 12 kg,903320.0,0.16607358761838298
1324,eukanuba puppy medium breed 15 kg,896577.0,0.164833900462878
1815,dog arnés negro,893011.0,0.16417829844648607
1072,dogxtreme pupy pollo y arroz,882522.0,0.1622499166321465
648,monge mini adult chicken de 3 kg,876960.0,0.16122735398066815
1794,proplan adulto latas,869439.0,0.1598446330706054
165,pro plan adult medium breed 3kg ar,864348.0,0.15890866283351868
1854,churu premio cremoso natural para perro,830130.0,0.1526177515051679
966,bravery lamb adult large/medium b. 4 kg,813391.0,0.14954031960601352
113,nath cat adulto esterilizado sabor pollo y arroz,801988.0,0.14744390070727065
1498,bravery salmon mini adult small breeds 2 kg,800410.0,0.14715378854185662
369,brit care cat grain-free senior weight control 2 kg,782040.0,0.143776500532569
1801,bravery lomo de atún y zanahoria,772830.0,0.14208326032758592
346,pro plan  perro  reduce calor. optilife 3 kilo,770500.0,0.14165489445596696
212,royal canin renal canine 1.5 kg,763077.0,0.14029019065123413
1318,proplan veterinarydiets cnne nc 6x2kg ar,749070.0,0.13771503152515402
1385,amity sp low grain chicken adult 4 kg,734574.0,0.135049970720438
1755,pro plan reduced calorie m/l 3kg ar,731860.0,0.13455100721160804
861,acana freshwater fish - perro 2,720594.0,0.1324797754907243
1582,salvaje adulto con pollo 15 kg,707304.0,0.13003643539037413
1808,pet woow dispensador de alimento,690048.0,0.1268639540682039
279,bravery light iberian pork mini adult small breeds 2 kg,689612.0,0.1267837963342872
1556,amity sp low grain salmon adult 4 kg,686700.0,0.1262484309187703
1344,sierra mountain 2 kg.,677705.0,0.12459471803670487
637,pro plan perro reduce calor. optilife 15 kilo,673554.0,0.12383156493237427
1678,royal can. urinary canine 10 kg.,660990.0,0.12152169848987618
1822,superpet perro adulto,658983.0,0.12115271552664046
485,royal can. hepatic canine 10 kg.,645141.0,0.11860789132279946
1264,monge medium adult chicken de 3 kg,635103.0,0.11676242496258013
1085,pro plan sensitive cat 3kg ar,632604.0,0.11630298877666778
1521,brit care gf adult salmon 3 kg,607200.0,0.11163251383992621
128,brit care cat grain-free haircare healthy & shiny coat 2 kg,602436.0,0.11075666190327699
1804,arnés adjustable cat ,597724.0,0.10989037006333341
114,dingo dental stick huesitos ,588448.0,0.10818499588945471
1618,bravery chicken adult cat sterilized 2 kg,588060.0,0.10811366286018939
1069,pro plan sterilized cat 1kg ar,580816.0,0.10678186784988566
353,bravery lamb mini adult small breed 2 kg,567264.0,0.10429035956998006
746,pro plan adult cat 1kg ar,566256.0,0.10410504077230114
32,royal canin hairball care 1.5 kg,562287.0,0.10337534800644037
1856,botella de agua con contenedor de comida,561816.0,0.10328875559204871
1179,bravery chicken adult cat 2 kg,561432.0,0.1032181579548377
634,pro plan dog sensitive skin 3 kilo,559398.0,0.10284421109523556
1824,doguivit adulto,558072.0,0.10260042862924126
900,proplan cat urinary 3 kgs.,552942.0,0.1016572883196253
1806,plato gato doble redondo,548913.0,0.10091656467295029
1135,royal canin gastrointestinal feline 2 kg,547470.0,0.10065127198936824
1811,superpet gato omega,534912.0,0.09834250863495159
1814,front range arnés naranjo,517580.0,0.09515605486375
1825,poo bolsas compostables 60 u,516256.0,0.09491264009378284
